body_shape,colour,condition,displacement,fuel,has_mfk,performance,price,curb_weight,registration_age,mileage,brand
Enduro,weiss,Occasion,1049.0,Andere,False,114.0,7300,303.0,89,18000.0,Triumph
Strasse,weiss,Occasion,675.0,Andere,False,106.0,6900,261.0,89,9902.0,Triumph
Enduro,grau,Occasion,1050.0,Andere,False,115.0,6400,303.0,91,40210.0,Triumph
Strasse,schwarz,Occasion,865.0,Andere,False,68.0,6480,305.0,98,10800.0,Triumph
Chopper,Sonstiges,Occasion,1596.0,Andere,True,86.0,10850,570.0,101,12000.0,Triumph
Strasse,weiss,Occasion,675.0,Andere,False,106.0,4900,261.0,101,18892.0,Triumph
Enduro,schwarz,Occasion,800.0,Benzin Bleifrei,False,95.0,8500,280.0,101,14700.0,Triumph
Strasse,rot,Occasion,675.0,Benzin Bleifrei,False,106.0,4900,261.0,103,39600.0,Triumph
Enduro,schwarz,Occasion,800.0,Benzin Bleifrei,False,95.0,7900,280.0,103,17900.0,Triumph
Strasse,Sonstiges,Occasion,674.0,Andere,True,123.0,6500,381.0,102,11000.0,Triumph
Enduro,schwarz,Occasion,1049.0,Benzin Bleifrei,False,114.0,7850,303.0,104,8200.0,Triumph
Strasse,schwarz,Occasion,675.0,Benzin Bleifrei,False,106.0,5890,261.0,104,25656.0,Triumph
Strasse,weiss,Occasion,1050.0,Benzin Bleifrei,False,135.0,7500,289.0,104,10100.0,Triumph
Chopper,rot,Occasion,1597.0,Benzin Bleifrei,False,86.0,10600,414.0,104,36800.0,Triumph
Strasse,rot,Occasion,1050.0,Andere,False,135.0,5450,289.0,105,53000.0,Triumph
Chopper,schwarz,Occasion,865.0,Andere,False,34.0,5950,325.0,104,33600.0,Triumph
Strasse,schwarz,Occasion,865.0,Benzin Bleifrei,False,68.0,8500,305.0,112,4100.0,Triumph
Chopper,schwarz,Occasion,1597.0,Benzin Bleifrei,False,86.0,11900,414.0,112,6800.0,Triumph
Strasse,orange,Occasion,674.0,Benzin Bleifrei,False,106.0,5900,261.0,110,13000.0,Triumph
Strasse,braun,Occasion,674.0,Benzin Bleifrei,True,123.0,4200,261.0,114,32500.0,Triumph
Strasse,schwarz,Occasion,675.0,Benzin Bleifrei,False,106.0,5900,261.0,114,32600.0,Triumph
Strasse,schwarz,Occasion,675.0,Benzin Bleifrei,False,106.0,5800,261.0,113,42400.0,Triumph
Strasse,rot,Occasion,1050.0,Andere,False,132.0,8990,292.0,115,6200.0,Triumph
Strasse,rot,Occasion,1049.0,Benzin Bleifrei,True,125.0,4999,316.0,115,28500.0,Triumph
Strasse,schwarz,Occasion,865.0,Andere,False,66.0,7500,300.0,116,16000.0,Triumph
Chopper,schwarz,Occasion,1595.0,Benzin Bleifrei,False,85.0,9500,414.0,117,20000.0,Triumph
Strasse,mehrfarbig,Occasion,1049.0,Benzin Bleifrei,True,131.0,19990,292.0,122,29900.0,Triumph
Strasse,grün,Occasion,674.0,Benzin Bleifrei,True,106.0,4250,261.0,122,5000.0,Triumph
Strasse,schwarz,Occasion,675.0,Benzin Bleifrei,False,106.0,6900,261.0,125,18300.0,Triumph
Strasse,grau,Occasion,675.0,Benzin Bleifrei,False,106.0,4900,261.0,125,40000.0,Triumph
Strasse,blau,Occasion,865.0,Benzin Bleifrei,False,66.0,7500,305.0,127,14200.0,Triumph
Chopper,schwarz,Occasion,865.0,Benzin Bleifrei,True,61.0,5400,325.0,128,20724.0,Triumph
Strasse,rot,Occasion,1049.0,Benzin Bleifrei,True,125.0,4999,316.0,128,28000.0,Triumph
Strasse,schwarz,Occasion,1049.0,Andere,False,131.65,6490,292.0,128,25100.0,Triumph
Chopper,blau,Occasion,865.0,Benzin Bleifrei,False,61.0,6500,325.0,139,28600.0,Triumph
Strasse,Sonstiges,Occasion,865.0,Andere,True,68.0,7900,430.0,139,3251.0,Triumph
Strasse,schwarz,Occasion,675.0,Benzin Bleifrei,False,106.0,5900,261.0,146,22600.0,Triumph
Enduro,blau,Occasion,1049.0,Benzin Bleifrei,False,114.0,5390,303.0,149,44600.0,Triumph
Enduro,orange,Occasion,955.0,Andere,False,107.0,3490,320.0,151,25500.0,Triumph
Enduro,gelb,Occasion,1050.0,Benzin Bleifrei,False,115.0,5800,303.0,153,8200.0,Triumph
Chopper,blau,Occasion,865.0,Andere,False,41.0,7490,325.0,153,24000.0,Triumph
Enduro,blau,Occasion,1050.0,Andere,False,115.0,5790,303.0,161,25450.0,Triumph
Strasse,Sonstiges,Occasion,1049.0,Andere,False,130.0,6700,402.0,161,52000.0,Triumph
Strasse,Sonstiges,Occasion,674.0,Andere,False,123.0,4999,381.0,161,16100.0,Triumph
Strasse,grau,Occasion,675.0,Andere,False,123.0,4900,261.0,163,36920.0,Triumph
Strasse,schwarz,Occasion,955.0,Andere,False,120.0,3900,285.0,181,32160.0,Triumph
Chopper,schwarz,Occasion,790.0,Benzin Bleifrei,False,61.0,4590,325.0,185,26612.0,Triumph
Strasse,schwarz,Occasion,955.0,Benzin Bleifrei,False,119.0,4500,285.0,187,42000.0,Triumph
Strasse,blau,Occasion,790.0,Benzin Bleifrei,False,60.0,6500,305.0,196,25500.0,Triumph
Strasse,schwarz,Occasion,955.0,Andere,False,119.68,3500,305.0,210,13353.0,Triumph
Strasse,blau,Occasion,955.0,Benzin Bleifrei,True,119.0,3600,285.0,212,28750.0,Triumph
Strasse,grau,Occasion,599.0,Andere,False,34.0,2999,275.0,228,19000.0,Triumph
Chopper,Sonstiges,Occasion,885.0,Andere,False,82.0,5500,441.0,237,49000.0,Triumph
Strasse,grün,Occasion,885.0,Andere,False,69.0,5900,305.0,248,14000.0,Triumph
Chopper,beige,Occasion,885.0,Andere,False,55.0,5500,316.0,296,38800.0,Triumph
Strasse,rot,Occasion,750.0,Benzin verbleit,False,53.0,9800,200.0,518,17500.0,Triumph
Strasse,blau,Oldtimer,744.0,Benzin Bleifrei,False,42.0,11000,205.0,488,35244.0,Triumph
Strasse,rot,Occasion,1200.0,Andere,True,97.0,16800,297.0,11,1000.0,Triumph
Strasse,grau,Occasion,625.0,Benzin Bleifrei,False,49.0,4700,207.0,242,29400.0,Ktm
Strasse,grün,Occasion,625.0,Benzin Bleifrei,False,49.0,3800,232.0,213,15500.0,Ktm
Strasse,orange,Occasion,625.0,Benzin Bleifrei,False,54.0,3900,236.0,206,25300.0,Ktm
Strasse,schwarz,Occasion,625.0,Andere,False,54.0,3590,236.0,189,34000.0,Ktm
Strasse,schwarz,Occasion,625.0,Andere,False,54.0,2990,236.0,189,34000.0,Ktm
Strasse,gelb,Occasion,625.0,Andere,False,54.0,3500,236.0,187,20800.0,Ktm
Strasse,schwarz,Occasion,999.0,Benzin Bleifrei,False,120.0,4900,270.0,176,31400.0,Ktm
Strasse,schwarz,Occasion,999.0,Benzin Bleifrei,False,120.0,5500,270.0,176,39100.0,Ktm
SupermotoTrial,schwarz,Occasion,625.0,Benzin Bleifrei,False,54.0,4900,232.0,173,34400.0,Ktm
SupermotoTrial,schwarz,Occasion,942.0,Andere,False,97.92,9500,280.0,173,52200.0,Ktm
SupermotoTrial,grün,Occasion,625.0,Andere,False,54.0,2990,260.0,164,37700.0,Ktm
Enduro,orange,Occasion,999.0,Benzin Bleifrei,True,97.0,4900,295.0,162,58200.0,Ktm
Enduro,orange,Occasion,624.0,Benzin Bleifrei,False,31.0,4995,219.0,148,25000.0,Ktm
Strasse,orange,Occasion,1149.0,Benzin Bleifrei,True,154.0,7600,265.0,139,28000.0,Ktm
Strasse,orange,Occasion,654.0,Benzin Bleifrei,False,65.0,5500,234.0,137,15700.0,Ktm
Strasse,orange,Occasion,654.0,Benzin Bleifrei,False,65.0,5900,234.0,137,20700.0,Ktm
Strasse,weiss,Occasion,654.0,Andere,False,65.0,5600,234.0,125,9000.0,Ktm
Enduro,orange,Occasion,510.0,Andere,False,14.0,9690,195.0,106,3400.0,Ktm
ATVQuad,weiss,Occasion,510.0,Benzin verbleit,False,14.28,7500,256.0,106,8500.0,Ktm
Enduro,orange,Occasion,449.0,Benzin Bleifrei,True,12.0,12000,195.0,104,8000.0,Ktm
Strasse,orange,Occasion,1195.0,Andere,False,170.0,11800,265.0,100,30700.0,Ktm
Strasse,orange,Occasion,1000.0,Andere,False,125.0,6990,274.0,93,31200.0,Ktm
Strasse,orange,Occasion,200.0,Andere,False,26.0,3500,207.0,80,9100.0,Ktm
Strasse,orange,Occasion,85.0,Andere,False,14.96,2900,179.0,70,100.0,Ktm
Strasse,Sonstiges,Occasion,690.0,Andere,False,69.0,7000,350.0,69,3600.0,Ktm
Strasse,weiss,Occasion,690.0,Andere,False,70.0,7900,234.0,69,14400.0,Ktm
Strasse,schwarz,Occasion,373.0,Benzin Bleifrei,True,43.0,4800,225.0,57,1532.0,Ktm
Strasse,orange,Occasion,690.0,Benzin Bleifrei,True,69.0,6800,234.0,57,24950.0,Ktm
Strasse,orange,Occasion,1301.0,Andere,True,173.0,10500,286.0,56,23000.0,Ktm
Strasse,orange,Occasion,693.0,Andere,True,44.0,6990,234.0,43,12500.0,Ktm
Strasse,grau,Occasion,1301.0,Benzin Bleifrei,True,172.0,11900,286.0,43,16600.0,Ktm
Enduro,Sonstiges,Occasion,293.0,Andere,True,7.0,5990,335.0,41,12000.0,Ktm
Enduro,orange,Occasion,293.0,Benzin Bleifrei,True,11.0,6200,184.0,36,2496.0,Ktm
Strasse,weiss,Occasion,125.0,Andere,True,15.0,4490,207.0,32,10000.0,Ktm
Strasse,schwarz,Occasion,693.0,Andere,True,75.0,8490,237.0,27,4200.0,Ktm
Enduro,orange,Occasion,348.0,Andere,True,15.64,7500,190.0,22,35.0,Ktm
Enduro,weiss,Occasion,1301.0,Andere,True,161.0,15600,305.0,22,4950.0,Ktm
Enduro,orange,Occasion,49.0,Andere,True,14.96,3190,179.0,22,10.0,Ktm
Enduro,orange,Occasion,250.0,Andere,True,13.6,5900,190.0,22,57.0,Ktm
Strasse,orange,Occasion,85.0,Andere,True,14.96,4500,179.0,22,42.0,Ktm
Strasse,orange,Occasion,250.0,Andere,True,20.0,8300,175.0,20,47.0,Ktm
Enduro,orange,Occasion,1050.0,Andere,True,125.0,12900,305.0,20,471.0,Ktm
Strasse,weiss,Occasion,1301.0,Andere,True,177.0,15900,286.0,20,1400.0,Ktm
Enduro,orange,Occasion,1301.0,Andere,True,161.0,15600,305.0,18,4800.0,Ktm
Strasse,schwarz,Occasion,1301.0,Andere,True,173.0,14500,286.0,18,5500.0,Ktm
Strasse,weiss,Occasion,1301.0,Andere,True,177.0,17500,286.0,18,900.0,Ktm
Strasse,orange,Occasion,1301.0,Andere,True,173.0,16000,286.0,18,1500.0,Ktm
Enduro,orange,Occasion,1301.0,Andere,True,161.0,16800,305.0,18,690.0,Ktm
Enduro,orange,Occasion,350.0,Andere,True,16.0,9890,190.0,16,250.0,Ktm
Strasse,orange,Occasion,693.0,Andere,True,75.0,8890,237.0,16,10.0,Ktm
Enduro,weiss,Occasion,1301.0,Andere,True,161.0,16790,305.0,16,10.0,Ktm
Enduro,orange,Occasion,1050.0,Andere,True,125.0,11900,305.0,13,1700.0,Ktm
Strasse,orange,Occasion,693.0,Andere,True,73.03,8490,237.0,14,10.0,Ktm
Enduro,weiss,Occasion,1050.0,Andere,True,125.0,13690,305.0,16,10.0,Ktm
Enduro,schwarz,Occasion,293.0,Andere,True,14.0,9890,188.0,16,10.0,Ktm
Enduro,orange,Occasion,250.0,Andere,True,20.0,7890,175.0,16,10.0,Ktm
Enduro,orange,Occasion,293.0,Andere,True,14.0,9590,188.0,16,10.0,Ktm
Strasse,orange,Occasion,1301.0,Andere,True,173.0,18690,286.0,16,10.0,Ktm
Enduro,schwarz,Occasion,1195.0,Andere,True,150.0,14890,305.0,16,10.0,Ktm
Enduro,weiss,Occasion,1301.0,Andere,True,161.0,15990,305.0,16,10.0,Ktm
Strasse,orange,Occasion,690.0,Andere,True,68.0,7890,237.0,16,10.0,Ktm
Strasse,weiss,Occasion,373.0,Andere,True,44.0,5890,225.0,16,10.0,Ktm
Strasse,weiss,Occasion,373.0,Andere,True,43.52,5690,225.0,16,10.0,Ktm
Enduro,orange,Occasion,1050.0,Andere,True,95.0,11890,305.0,16,10.0,Ktm
Strasse,schwarz,Occasion,1301.0,Andere,True,172.72,16900,286.0,17,100.0,Ktm
Strasse,orange,Occasion,1301.0,Andere,True,172.72,16900,286.0,17,100.0,Ktm
Enduro,schwarz,Occasion,1301.0,Andere,True,161.0,21300,305.0,17,1.0,Ktm
Strasse,orange,Occasion,799.0,Benzin Bleifrei,True,105.0,9350,225.0,19,2800.0,Ktm
Strasse,schwarz,Occasion,799.0,Benzin Bleifrei,True,105.0,10000,225.0,19,960.0,Ktm
Strasse,weiss,Occasion,1301.0,Andere,True,177.0,16000,286.0,19,3700.0,Ktm
Enduro,weiss,Occasion,1301.0,Andere,True,161.0,15900,305.0,19,1630.0,Ktm
Strasse,schwarz,Occasion,799.0,Andere,True,48.0,8600,225.0,19,9950.0,Ktm
Enduro,orange,Occasion,250.0,Andere,True,13.6,12000,190.0,19,1.0,Ktm
Enduro,schwarz,Occasion,1301.0,Benzin Bleifrei,True,160.0,16490,327.0,21,6000.0,Ktm
Strasse,orange,Occasion,1301.0,Benzin Bleifrei,True,172.0,17990,286.0,21,2500.0,Ktm
Enduro,orange,Occasion,1050.0,Andere,True,125.0,12900,305.0,21,1300.0,Ktm
Strasse,weiss,Occasion,1301.0,Andere,True,177.0,15500,286.0,21,2800.0,Ktm
Strasse,schwarz,Occasion,799.0,Andere,True,105.0,9800,225.0,22,590.0,Ktm
Enduro,Sonstiges,Occasion,349.0,Andere,True,15.64,7900,190.0,22,3500.0,Ktm
Enduro,orange,Occasion,249.0,Andere,True,13.6,10790,190.0,22,9999.0,Ktm
Enduro,orange,Occasion,250.0,Benzin verbleit,True,13.6,5400,190.0,22,9999.0,Ktm
Strasse,schwarz,Occasion,693.0,Andere,True,75.0,8900,237.0,21,4300.0,Ktm
Strasse,schwarz,Occasion,799.0,Andere,True,105.0,9390,225.0,21,6000.0,Ktm
Strasse,schwarz,Occasion,693.0,Andere,True,75.0,8900,237.0,26,4800.0,Ktm
Strasse,orange,Occasion,125.0,Benzin Bleifrei,True,15.0,4800,207.0,26,9400.0,Ktm
Enduro,schwarz,Occasion,1301.0,Andere,True,161.0,15400,305.0,25,14500.0,Ktm
Scooter,weiss,Occasion,250.0,Andere,True,20.0,8690,175.0,24,1.0,Ktm
Strasse,Sonstiges,Occasion,1301.0,Andere,True,176.0,13500,406.0,29,1940.0,Ktm
Strasse,weiss,Occasion,125.0,Andere,True,15.0,4290,207.0,29,5300.0,Ktm
Enduro,orange,Occasion,1050.0,Benzin Bleifrei,True,125.0,11990,305.0,29,5000.0,Ktm
Enduro,orange,Occasion,1301.0,Andere,True,161.0,16790,305.0,29,1700.0,Ktm
Enduro,weiss,Occasion,350.0,Andere,True,23.0,6700,190.0,32,300.0,Ktm
Enduro,orange,Occasion,1301.0,Andere,True,160.0,16390,305.0,33,8500.0,Ktm
Enduro,orange,Occasion,1301.0,Andere,True,161.0,13990,305.0,33,13200.0,Ktm
Strasse,weiss,Occasion,1301.0,Andere,True,177.0,13890,286.0,33,12000.0,Ktm
Enduro,Sonstiges,Occasion,250.0,Andere,True,14.0,7400,197.0,35,99999.0,Ktm
Enduro,schwarz,Occasion,248.0,Andere,True,13.6,5200,190.0,34,3000.0,Ktm
Enduro,orange,Occasion,450.0,Benzin verbleit,True,16.32,5200,195.0,34,9999.0,Ktm
Enduro,orange,Occasion,249.0,Benzin verbleit,True,7.07,5200,175.0,34,8200.0,Ktm
Enduro,schwarz,Occasion,249.0,Benzin verbleit,True,7.07,4700,175.0,34,10200.0,Ktm
Strasse,schwarz,Occasion,693.0,Andere,True,44.0,10700,237.0,34,2300.0,Ktm
Enduro,orange,Occasion,85.0,2-Takt-Gemisch,True,26.0,3500,65.0,34,99.0,Ktm
Strasse,Sonstiges,Occasion,1301.0,Benzin Bleifrei,True,172.0,16100,286.0,41,6500.0,Ktm
Strasse,weiss,Occasion,373.0,Benzin Bleifrei,True,41.0,5800,225.0,41,4000.0,Ktm
Strasse,schwarz,Occasion,693.0,Andere,True,75.0,8500,234.0,39,8500.0,Ktm
Strasse,orange,Vorführmodell,693.0,Benzin Bleifrei,True,43.0,6990,237.0,38,1450.0,Ktm
Strasse,weiss,Occasion,692.0,Benzin Bleifrei,True,73.0,7500,237.0,38,1543.0,Ktm
Enduro,orange,Occasion,350.0,Andere,True,20.0,5500,190.0,43,12611.0,Ktm
Strasse,grau,Occasion,1301.0,Andere,True,173.0,12500,286.0,41,25901.0,Ktm
Enduro,schwarz,Occasion,1195.0,Andere,True,150.0,10490,305.0,41,12000.0,Ktm
Strasse,orange,Occasion,693.0,Andere,True,73.0,6600,234.0,41,1900.0,Ktm
Strasse,schwarz,Occasion,1301.0,Benzin Bleifrei,True,172.0,11800,286.0,41,27855.0,Ktm
Enduro,orange,Occasion,349.0,Benzin Bleifrei,True,23.0,4500,190.0,50,2100.0,Ktm
Enduro,orange,Occasion,249.0,Andere,True,7.0,6400,175.0,48,2190.0,Ktm
Enduro,orange,Occasion,297.0,Benzin Bleifrei,True,10.0,5990,182.0,48,10080.0,Ktm
Enduro,orange,Occasion,49.0,Andere,True,14.96,2600,179.0,46,50.0,Ktm
Scooter,orange,Occasion,1.0,Benzin verbleit,True,14.96,2800,179.0,46,29200.0,Ktm
Enduro,weiss,Occasion,1301.0,Andere,True,161.0,12500,305.0,53,8100.0,Ktm
Enduro,weiss,Occasion,1301.0,Benzin Bleifrei,True,160.0,12500,305.0,53,12500.0,Ktm
Strasse,weiss,Occasion,690.0,Benzin Bleifrei,True,68.0,7800,234.0,53,2100.0,Ktm
Strasse,weiss,Occasion,125.0,Andere,True,15.0,3700,207.0,52,4736.0,Ktm
Strasse,orange,Occasion,350.0,Andere,True,23.0,5600,190.0,52,6220.0,Ktm
Strasse,weiss,Occasion,690.0,Benzin Bleifrei,True,34.0,7500,234.0,54,11000.0,Ktm
Strasse,weiss,Occasion,690.0,Andere,True,70.0,7700,234.0,54,10470.0,Ktm
Strasse,orange,Occasion,1301.0,Benzin Bleifrei,True,173.0,12800,286.0,57,16800.0,Ktm
Strasse,schwarz,Occasion,373.0,Andere,True,33.0,4500,225.0,57,7830.0,Ktm
Strasse,orange,Occasion,373.0,Benzin Bleifrei,True,44.0,5500,225.0,60,14900.0,Ktm
Strasse,orange,Occasion,49.0,Andere,True,14.96,2500,179.0,58,84.0,Ktm
Chopper,orange,Occasion,50.0,Andere,True,14.96,2900,179.0,58,1000.0,Ktm
Strasse,schwarz,Occasion,1301.0,Benzin Bleifrei,True,172.0,9900,286.0,65,28000.0,Ktm
Enduro,orange,Occasion,350.0,Andere,False,23.0,5850,190.0,64,956.0,Ktm
Enduro,orange,Occasion,510.0,Andere,False,19.0,6900,195.0,65,1400.0,Ktm
Strasse,orange,Occasion,350.0,Andere,False,23.0,5490,190.0,68,1650.0,Ktm
Strasse,orange,Occasion,200.0,Benzin Bleifrei,False,26.0,3900,207.0,68,7000.0,Ktm
Strasse,orange,Occasion,200.0,Benzin Bleifrei,False,26.0,3800,207.0,68,4700.0,Ktm
Strasse,orange,Occasion,125.0,Andere,False,15.0,2990,207.0,69,10500.0,Ktm
Strasse,orange,Occasion,690.0,Benzin Bleifrei,False,66.0,8000,223.0,79,10966.0,Ktm
Strasse,weiss,Occasion,690.0,Andere,False,34.0,6100,234.0,72,15200.0,Ktm
Enduro,orange,Occasion,249.0,Benzin Bleifrei,False,38.0,3800,197.0,82,50.0,Ktm
SupermotoTrial,schwarz,Occasion,999.0,Benzin Bleifrei,False,115.0,9999,280.0,87,10900.0,Ktm
Enduro,Sonstiges,Occasion,249.0,Andere,False,7.0,4600,193.0,89,4205.0,Ktm
Strasse,schwarz,Occasion,690.0,Benzin Bleifrei,False,68.0,5880,234.0,91,19900.0,Ktm
SupermotoTrial,orange,Occasion,510.0,Andere,False,19.0,8900,212.0,91,5100.0,Ktm
SupermotoTrial,weiss,Occasion,1000.0,Andere,False,116.0,9800,280.0,91,22000.0,Ktm
Strasse,gelb,Occasion,653.0,Benzin Bleifrei,True,62.0,7500,223.0,91,8200.0,Ktm
Strasse,orange,Occasion,350.0,Benzin Bleifrei,False,23.0,5800,190.0,91,4100.0,Ktm
SupermotoTrial,schwarz,Occasion,999.0,Benzin Bleifrei,True,115.0,7750,280.0,93,13509.0,Ktm
Enduro,blau,Occasion,1000.0,Andere,False,115.0,8500,295.0,94,22100.0,Ktm
Strasse,weiss,Occasion,1195.0,Andere,False,170.0,14000,265.0,94,14500.0,Ktm
Strasse,schwarz,Occasion,654.0,Andere,False,65.0,7370,234.0,94,9958.0,Ktm
Strasse,schwarz,Occasion,690.0,Benzin Bleifrei,False,67.0,8500,223.0,93,20800.0,Ktm
Strasse,schwarz,Occasion,690.0,Benzin Bleifrei,False,67.0,8900,223.0,93,18200.0,Ktm
SupermotoTrial,Sonstiges,Occasion,999.0,Andere,True,115.0,6800,400.0,93,25000.0,Ktm
Strasse,schwarz,Occasion,654.0,Benzin Bleifrei,False,65.0,5800,234.0,103,31500.0,Ktm
Enduro,orange,Occasion,449.0,Benzin Bleifrei,True,12.0,12000,195.0,104,8000.0,Ktm
Strasse,orange,Occasion,1000.0,Andere,False,120.0,8900,270.0,103,22950.0,Ktm
Strasse,orange,Occasion,654.0,Andere,False,65.0,6500,234.0,104,11500.0,Ktm
Strasse,weiss,Occasion,1000.0,Andere,False,133.0,12300,274.0,110,20695.0,Ktm
Strasse,schwarz,Occasion,1195.0,Andere,False,165.0,14000,265.0,117,14200.0,Ktm
Enduro,Sonstiges,Occasion,420.0,Andere,False,15.64,9900,212.0,122,3600.0,Ktm
Strasse,weiss,Occasion,999.0,Benzin Bleifrei,True,120.0,5790,270.0,122,22350.0,Ktm
SupermotoTrial,schwarz,Occasion,999.0,Benzin Bleifrei,False,116.0,5700,280.0,127,15650.0,Ktm
SupermotoTrial,orange,Occasion,999.0,Benzin Bleifrei,True,115.0,5500,280.0,125,32600.0,Ktm
Strasse,schwarz,Occasion,654.0,Andere,False,65.0,6900,234.0,125,13700.0,Ktm
SupermotoTrial,orange,Occasion,942.0,Andere,False,98.0,5500,280.0,128,35400.0,Ktm
Strasse,weiss,Occasion,654.0,Benzin Bleifrei,False,65.0,6500,234.0,139,9600.0,Ktm
Strasse,orange,Occasion,654.0,Benzin Bleifrei,False,34.0,5500,223.0,141,39400.0,Ktm
Strasse,schwarz,Occasion,654.0,Benzin Bleifrei,False,64.0,4900,210.0,153,35000.0,Ktm
Strasse,schwarz,Occasion,1000.0,Benzin Bleifrei,False,120.0,4800,270.0,153,35800.0,Ktm
Strasse,schwarz,Occasion,999.0,Benzin Bleifrei,True,119.0,3800,270.0,158,60000.0,Ktm
Enduro,orange,Occasion,420.0,2-Takt-Gemisch,True,15.0,5500,212.0,158,13000.0,Ktm
Strasse,schwarz,Occasion,999.0,Andere,False,120.0,5900,270.0,157,18598.0,Ktm
Strasse,grau,Occasion,999.0,Andere,False,120.0,5490,270.0,156,33200.0,Ktm
Enduro,orange,Occasion,448.0,Benzin Bleifrei,False,16.0,4500,212.0,155,15200.0,Ktm
Enduro,orange,Occasion,125.0,Benzin Bleifrei,False,6.0,3300,185.0,153,22000.0,Ktm
Enduro,orange,Occasion,448.0,Benzin Bleifrei,False,16.0,4900,212.0,166,15300.0,Ktm
SupermotoTrial,schwarz,Occasion,625.0,Andere,False,54.0,3500,260.0,165,42377.0,Ktm
Enduro,orange,Occasion,398.0,Andere,False,16.0,3490,212.0,165,11200.0,Ktm
SupermotoTrial,orange,Occasion,942.0,Benzin Bleifrei,True,97.0,3400,280.0,165,36980.0,Ktm
SupermotoTrial,schwarz,Occasion,942.0,Andere,False,98.0,4500,280.0,171,30200.0,Ktm
Strasse,schwarz,Occasion,999.0,Andere,False,120.0,5800,270.0,171,7348.0,Ktm
SupermotoTrial,orange,Occasion,942.0,Benzin Bleifrei,False,97.0,4950,280.0,170,26000.0,Ktm
Strasse,schwarz,Occasion,999.0,Benzin Bleifrei,False,119.0,5500,270.0,173,27164.0,Ktm
Strasse,schwarz,Occasion,999.0,Andere,False,120.0,5900,270.0,176,21200.0,Ktm
Enduro,schwarz,Occasion,942.0,Andere,False,98.0,4950,295.0,176,45000.0,Ktm
Enduro,orange,Occasion,624.0,Benzin Bleifrei,False,31.0,3500,219.0,185,36250.0,Ktm
Enduro,orange,Occasion,625.0,Benzin Bleifrei,False,33.0,4900,219.0,189,29200.0,Ktm
Enduro,orange,Occasion,510.0,Benzin Bleifrei,False,17.0,3900,212.0,215,7777.0,Ktm
Strasse,blau,Occasion,625.0,Andere,False,54.0,1500,236.0,233,27200.0,Ktm
SupermotoTrial,gelb,Occasion,609.0,Benzin Bleifrei,True,32.0,2800,232.0,237,23900.0,Ktm
Enduro,blau,Occasion,625.0,Andere,False,48.96,3900,232.0,250,32000.0,Ktm
Seitenwagen,weiss,Occasion,562.0,Benzin Bleifrei,False,35.0,8000,250.0,401,65000.0,Ktm
Strasse,weiss,Neu,692.0,Benzin Bleifrei,True,73.0,7900,237.0,0,1.0,Ktm
Strasse,weiss,Neu,373.0,Benzin Bleifrei,True,43.0,6190,225.0,0,1.0,Ktm
Strasse,grau,Neu,1301.0,Benzin Bleifrei,True,172.0,15300,286.0,0,1.0,Ktm
Strasse,weiss,Neu,1301.0,Benzin Bleifrei,True,176.0,16900,286.0,0,1.0,Ktm
Strasse,orange,Neu,692.0,Benzin Bleifrei,True,73.0,8900,237.0,0,1.0,Ktm
Strasse,orange,Neu,124.0,Benzin Bleifrei,True,13.0,5490,207.0,0,1.0,Ktm
Strasse,weiss,Neu,124.0,Benzin Bleifrei,True,13.0,5490,207.0,0,1.0,Ktm
Strasse,blau,Occasion,984.0,Benzin Bleifrei,False,84.0,5500,297.0,208,17800.0,Buell
Strasse,gold,Occasion,1202.0,Andere,False,101.0,7400,291.0,189,24200.0,Buell
Strasse,blau,Occasion,984.0,Benzin Bleifrei,False,84.0,6900,280.0,176,21800.0,Buell
Strasse,rot,Occasion,985.0,Benzin Bleifrei,False,84.0,5800,297.0,176,21900.0,Buell
Strasse,schwarz,Occasion,1202.0,Andere,False,101.46,8490,291.0,167,7900.0,Buell
Touring,schwarz,Occasion,1201.0,Benzin Bleifrei,False,95.0,4500,300.0,164,35249.0,Buell
Strasse,blau,Occasion,984.0,Benzin Bleifrei,False,83.0,6900,280.0,162,38100.0,Buell
Strasse,bordeaux,Occasion,1202.0,Andere,False,95.0,6900,280.0,128,16250.0,Buell
Strasse,weiss,Occasion,1201.0,Benzin Bleifrei,True,95.0,6900,280.0,117,22700.0,Buell
Strasse,schwarz,Occasion,1125.0,Andere,False,148.0,4690,289.0,103,4900.0,Buell
Strasse,weiss,Occasion,1202.0,Andere,True,101.0,7900,291.0,22,13800.0,Buell
Strasse,schwarz,Occasion,1125.0,Andere,True,148.0,9900,289.0,52,900.0,Buell
Strasse,Sonstiges,Occasion,1201.0,Andere,False,101.0,7777,385.0,104,11500.0,Buell
Strasse,schwarz,Occasion,1125.0,Benzin Bleifrei,False,148.0,5900,289.0,112,22500.0,Buell
Strasse,schwarz,Occasion,1124.0,Benzin Bleifrei,False,148.0,5900,289.0,117,15000.0,Buell
Strasse,rot,Occasion,1202.0,Andere,False,95.0,7950,280.0,117,11100.0,Buell
Strasse,schwarz,Occasion,1125.0,Andere,False,148.0,5900,289.0,122,16300.0,Buell
Strasse,schwarz,Occasion,1202.0,Benzin Bleifrei,False,95.0,9800,280.0,125,17200.0,Buell
Strasse,schwarz,Occasion,1125.0,Benzin Bleifrei,False,148.0,6900,289.0,129,8900.0,Buell
